"GEO_ID","NAME","P001001"
"id","Geographic Area Name","Total"
"1000000US361090015001063","Block 1063, Block Group 1, Census Tract 15, Tompkins County, New York","0"
"1000000US361090006003017","Block 3017, Block Group 3, Census Tract 6, Tompkins County, New York","62"
"1000000US361090008001005","Block 1005, Block Group 1, Census Tract 8, Tompkins County, New York","0"
"1000000US361090016003041","Block 3041, Block Group 3, Census Tract 16, Tompkins County, New York","45"
"1000000US361090017002034","Block 2034, Block Group 2, Census Tract 17, Tompkins County, New York","2"
"1000000US361090018002023","Block 2023, Block Group 2, Census Tract 18, Tompkins County, New York","175"
"1000000US361090022003042","Block 3042, Block Group 3, Census Tract 22, Tompkins County, New York","0"
"1000000US361090005003000","Block 3000, Block Group 3, Census Tract 5, Tompkins County, New York","0"
"1000000US361090016003032","Block 3032, Block Group 3, Census Tract 16, Tompkins County, New York","0"
"1000000US361090016003021","Block 3021, Block Group 3, Census Tract 16, Tompkins County, New York","39"
"1000000US361090017003045","Block 3045, Block Group 3, Census Tract 17, Tompkins County, New York","14"
"1000000US361090019004021","Block 4021, Block Group 4, Census Tract 19, Tompkins County, New York","88"
"1000000US361090020002020","Block 2020, Block Group 2, Census Tract 20, Tompkins County, New York","35"
"1000000US361090022001038","Block 1038, Block Group 1, Census Tract 22, Tompkins County, New York","67"
"1000000US361090002002005","Block 2005, Block Group 2, Census Tract 2, Tompkins County, New York","99"
"1000000US361090011003005","Block 3005, Block Group 3, Census Tract 11, Tompkins County, New York","43"
"1000000US361090023002026","Block 2026, Block Group 2, Census Tract 23, Tompkins County, New York","4"
"1000000US361090019004054","Block 4054, Block Group 4, Census Tract 19, Tompkins County, New York","12"
"1000000US361090020001004","Block 1004, Block Group 1, Census Tract 20, Tompkins County, New York","0"
"1000000US361090006001021","Block 1021, Block Group 1, Census Tract 6, Tompkins County, New York","38"
"1000000US361090006004028","Block 4028, Block Group 4, Census Tract 6, Tompkins County, New York","0"
"1000000US361090010001070","Block 1070, Block Group 1, Census Tract 10, Tompkins County, New York","0"
"1000000US361090010001003","Block 1003, Block Group 1, Census Tract 10, Tompkins County, New York","20"
"1000000US361090018001072","Block 1072, Block Group 1, Census Tract 18, Tompkins County, New York","2"
"1000000US361090019001066","Block 1066, Block Group 1, Census Tract 19, Tompkins County, New York","0"
"1000000US361090019002050","Block 2050, Block Group 2, Census Tract 19, Tompkins County, New York","5"
"1000000US361090011001036","Block 1036, Block Group 1, Census Tract 11, Tompkins County, New York","2"
"1000000US361090013002015","Block 2015, Block Group 2, Census Tract 13, Tompkins County, New York","25"
"1000000US361090017002001","Block 2001, Block Group 2, Census Tract 17, Tompkins County, New York","159"
"1000000US361090018001066","Block 1066, Block Group 1, Census Tract 18, Tompkins County, New York","0"
"1000000US361090019001072","Block 1072, Block Group 1, Census Tract 19, Tompkins County, New York","2"
"1000000US361090022001002","Block 1002, Block Group 1, Census Tract 22, Tompkins County, New York","9"
"1000000US361090001001033","Block 1033, Block Group 1, Census Tract 1, Tompkins County, New York","0"
"1000000US361090006004026","Block 4026, Block Group 4, Census Tract 6, Tompkins County, New York","0"
"1000000US361090009003052","Block 3052, Block Group 3, Census Tract 9, Tompkins County, New York","0"
"1000000US361090013003013","Block 3013, Block Group 3, Census Tract 13, Tompkins County, New York","27"
"1000000US361090014002030","Block 2030, Block Group 2, Census Tract 14, Tompkins County, New York","57"
"1000000US361090015001049","Block 1049, Block Group 1, Census Tract 15, Tompkins County, New York","56"
"1000000US361090017003035","Block 3035, Block Group 3, Census Tract 17, Tompkins County, New York","106"
"1000000US361090018002004","Block 2004, Block Group 2, Census Tract 18, Tompkins County, New York","0"
"1000000US361090022001051","Block 1051, Block Group 1, Census Tract 22, Tompkins County, New York","9"
"1000000US361090023001033","Block 1033, Block Group 1, Census Tract 23, Tompkins County, New York","10"
"1000000US361090009001017","Block 1017, Block Group 1, Census Tract 9, Tompkins County, New York","284"
"1000000US361090018003048","Block 3048, Block Group 3, Census Tract 18, Tompkins County, New York","0"
"1000000US361090009003008","Block 3008, Block Group 3, Census Tract 9, Tompkins County, New York","15"
"1000000US361090010001054","Block 1054, Block Group 1, Census Tract 10, Tompkins County, New York","7"
"1000000US361090013003022","Block 3022, Block Group 3, Census Tract 13, Tompkins County, New York","0"
"1000000US361090014002028","Block 2028, Block Group 2, Census Tract 14, Tompkins County, New York","75"
"1000000US361090019003038","Block 3038, Block Group 3, Census Tract 19, Tompkins County, New York","0"
"1000000US361090019004008","Block 4008, Block Group 4, Census Tract 19, Tompkins County, New York","55"
"1000000US361090023002020","Block 2020, Block Group 2, Census Tract 23, Tompkins County, New York","0"
"1000000US361090015002028","Block 2028, Block Group 2, Census Tract 15, Tompkins County, New York","341"
"1000000US361090017001025","Block 1025, Block Group 1, Census Tract 17, Tompkins County, New York","75"
"1000000US361090023002080","Block 2080, Block Group 2, Census Tract 23, Tompkins County, New York","15"
"1000000US361090023002123","Block 2123, Block Group 2, Census Tract 23, Tompkins County, New York","0"
"1000000US361090011002011","Block 2011, Block Group 2, Census Tract 11, Tompkins County, New York","98"
"1000000US361090022001053","Block 1053, Block Group 1, Census Tract 22, Tompkins County, New York","3"
"1000000US361090006003013","Block 3013, Block Group 3, Census Tract 6, Tompkins County, New York","0"
"1000000US361090019002068","Block 2068, Block Group 2, Census Tract 19, Tompkins County, New York","0"
"1000000US361090023001068","Block 1068, Block Group 1, Census Tract 23, Tompkins County, New York","3"
"1000000US361090023002036","Block 2036, Block Group 2, Census Tract 23, Tompkins County, New York","11"
"1000000US361090023002100","Block 2100, Block Group 2, Census Tract 23, Tompkins County, New York","0"
"1000000US361090011003045","Block 3045, Block Group 3, Census Tract 11, Tompkins County, New York","11"
"1000000US361090017002015","Block 2015, Block Group 2, Census Tract 17, Tompkins County, New York","33"
"1000000US361090019002023","Block 2023, Block Group 2, Census Tract 19, Tompkins County, New York","0"
"1000000US361090021001038","Block 1038, Block Group 1, Census Tract 21, Tompkins County, New York","0"
"1000000US361090008001000","Block 1000, Block Group 1, Census Tract 8, Tompkins County, New York","0"
"1000000US361090010003015","Block 3015, Block Group 3, Census Tract 10, Tompkins County, New York","66"
"1000000US361090016001040","Block 1040, Block Group 1, Census Tract 16, Tompkins County, New York","0"
"1000000US361090021003014","Block 3014, Block Group 3, Census Tract 21, Tompkins County, New York","15"
"1000000US361090022003037","Block 3037, Block Group 3, Census Tract 22, Tompkins County, New York","7"
"1000000US361090014001025","Block 1025, Block Group 1, Census Tract 14, Tompkins County, New York","0"
"1000000US361090010001041","Block 1041, Block Group 1, Census Tract 10, Tompkins County, New York","0"
"1000000US361090023002001","Block 2001, Block Group 2, Census Tract 23, Tompkins County, New York","65"
"1000000US361090022002015","Block 2015, Block Group 2, Census Tract 22, Tompkins County, New York","46"
"1000000US361090007003013","Block 3013, Block Group 3, Census Tract 7, Tompkins County, New York","81"
"1000000US361090018001036","Block 1036, Block Group 1, Census Tract 18, Tompkins County, New York","0"
"1000000US361090022003053","Block 3053, Block Group 3, Census Tract 22, Tompkins County, New York","24"
"1000000US361090023002035","Block 2035, Block Group 2, Census Tract 23, Tompkins County, New York","11"
"1000000US361090023002118","Block 2118, Block Group 2, Census Tract 23, Tompkins County, New York","0"
"1000000US361090006002014","Block 2014, Block Group 2, Census Tract 6, Tompkins County, New York","14"
"1000000US361090017001060","Block 1060, Block Group 1, Census Tract 17, Tompkins County, New York","6"
"1000000US361090008001031","Block 1031, Block Group 1, Census Tract 8, Tompkins County, New York","4"
"1000000US361090018002035","Block 2035, Block Group 2, Census Tract 18, Tompkins County, New York","129"
"1000000US361090023001025","Block 1025, Block Group 1, Census Tract 23, Tompkins County, New York","105"
"1000000US361090023002067","Block 2067, Block Group 2, Census Tract 23, Tompkins County, New York","92"
"1000000US361090001001005","Block 1005, Block Group 1, Census Tract 1, Tompkins County, New York","57"
"1000000US361090003001033","Block 1033, Block Group 1, Census Tract 3, Tompkins County, New York","0"
"1000000US361090007001004","Block 1004, Block Group 1, Census Tract 7, Tompkins County, New York","0"
"1000000US361090013001008","Block 1008, Block Group 1, Census Tract 13, Tompkins County, New York","0"
"1000000US361090014001040","Block 1040, Block Group 1, Census Tract 14, Tompkins County, New York","0"
"1000000US361090015001011","Block 1011, Block Group 1, Census Tract 15, Tompkins County, New York","40"
"1000000US361090006004079","Block 4079, Block Group 4, Census Tract 6, Tompkins County, New York","0"
"1000000US361090010003052","Block 3052, Block Group 3, Census Tract 10, Tompkins County, New York","0"
"1000000US361090016003039","Block 3039, Block Group 3, Census Tract 16, Tompkins County, New York","31"
"1000000US361090017003042","Block 3042, Block Group 3, Census Tract 17, Tompkins County, New York","19"
"1000000US361090017003024","Block 3024, Block Group 3, Census Tract 17, Tompkins County, New York","7"
"1000000US361090019002008","Block 2008, Block Group 2, Census Tract 19, Tompkins County, New York","79"
"1000000US361090023001019","Block 1019, Block Group 1, Census Tract 23, Tompkins County, New York","16"
"1000000US361090017002014","Block 2014, Block Group 2, Census Tract 17, Tompkins County, New York","10"
"1000000US361090020001006","Block 1006, Block Group 1, Census Tract 20, Tompkins County, New York","40"
"1000000US361090020003032","Block 3032, Block Group 3, Census Tract 20, Tompkins County, New York","44"
"1000000US361090010001076","Block 1076, Block Group 1, Census Tract 10, Tompkins County, New York","0"
"1000000US361090023002030","Block 2030, Block Group 2, Census Tract 23, Tompkins County, New York","39"
"1000000US361090016003013","Block 3013, Block Group 3, Census Tract 16, Tompkins County, New York","19"
"1000000US361090005001004","Block 1004, Block Group 1, Census Tract 5, Tompkins County, New York","0"
"1000000US361090009001013","Block 1013, Block Group 1, Census Tract 9, Tompkins County, New York","2"
"1000000US361090009002022","Block 2022, Block Group 2, Census Tract 9, Tompkins County, New York","0"
"1000000US361090013001030","Block 1030, Block Group 1, Census Tract 13, Tompkins County, New York","63"
"1000000US361090015003002","Block 3002, Block Group 3, Census Tract 15, Tompkins County, New York","36"
"1000000US361090018001007","Block 1007, Block Group 1, Census Tract 18, Tompkins County, New York","1"
"1000000US361090009003019","Block 3019, Block Group 3, Census Tract 9, Tompkins County, New York","28"
"1000000US361090013004013","Block 4013, Block Group 4, Census Tract 13, Tompkins County, New York","31"
"1000000US361090016002034","Block 2034, Block Group 2, Census Tract 16, Tompkins County, New York","18"
"1000000US361090020002012","Block 2012, Block Group 2, Census Tract 20, Tompkins County, New York","49"
"1000000US361090010003018","Block 3018, Block Group 3, Census Tract 10, Tompkins County, New York","36"
"1000000US361090006003012","Block 3012, Block Group 3, Census Tract 6, Tompkins County, New York","39"
"1000000US361090018003068","Block 3068, Block Group 3, Census Tract 18, Tompkins County, New York","4"
"1000000US361090019001056","Block 1056, Block Group 1, Census Tract 19, Tompkins County, New York","15"
"1000000US361090021001020","Block 1020, Block Group 1, Census Tract 21, Tompkins County, New York","0"
"1000000US361090015001031","Block 1031, Block Group 1, Census Tract 15, Tompkins County, New York","0"
"1000000US361090019001053","Block 1053, Block Group 1, Census Tract 19, Tompkins County, New York","13"
"1000000US361090021001021","Block 1021, Block Group 1, Census Tract 21, Tompkins County, New York","58"
"1000000US361090022003020","Block 3020, Block Group 3, Census Tract 22, Tompkins County, New York","47"
"1000000US361090013003011","Block 3011, Block Group 3, Census Tract 13, Tompkins County, New York","24"
"1000000US361090017003046","Block 3046, Block Group 3, Census Tract 17, Tompkins County, New York","20"
"1000000US361090007003006","Block 3006, Block Group 3, Census Tract 7, Tompkins County, New York","0"
"1000000US361090019002003","Block 2003, Block Group 2, Census Tract 19, Tompkins County, New York","0"
"1000000US361090021003049","Block 3049, Block Group 3, Census Tract 21, Tompkins County, New York","0"
"1000000US361090006001009","Block 1009, Block Group 1, Census Tract 6, Tompkins County, New York","34"
"1000000US361090017002040","Block 2040, Block Group 2, Census Tract 17, Tompkins County, New York","0"
"1000000US361090017003044","Block 3044, Block Group 3, Census Tract 17, Tompkins County, New York","12"
"1000000US361090018003007","Block 3007, Block Group 3, Census Tract 18, Tompkins County, New York","29"
"1000000US361090019004051","Block 4051, Block Group 4, Census Tract 19, Tompkins County, New York","0"
"1000000US361090022001064","Block 1064, Block Group 1, Census Tract 22, Tompkins County, New York","0"
"1000000US361090008001043","Block 1043, Block Group 1, Census Tract 8, Tompkins County, New York","48"
"1000000US361090010001066","Block 1066, Block Group 1, Census Tract 10, Tompkins County, New York","3"
"1000000US361090016002021","Block 2021, Block Group 2, Census Tract 16, Tompkins County, New York","114"
"1000000US361090018003075","Block 3075, Block Group 3, Census Tract 18, Tompkins County, New York","9"
"1000000US361090019001013","Block 1013, Block Group 1, Census Tract 19, Tompkins County, New York","3"
"1000000US361090010001004","Block 1004, Block Group 1, Census Tract 10, Tompkins County, New York","54"
"1000000US361090011003019","Block 3019, Block Group 3, Census Tract 11, Tompkins County, New York","133"
"1000000US361090013002017","Block 2017, Block Group 2, Census Tract 13, Tompkins County, New York","22"
"1000000US361090019003029","Block 3029, Block Group 3, Census Tract 19, Tompkins County, New York","98"
"1000000US361090019003030","Block 3030, Block Group 3, Census Tract 19, Tompkins County, New York","189"
"1000000US361090020002038","Block 2038, Block Group 2, Census Tract 20, Tompkins County, New York","10"
"1000000US361090008002015","Block 2015, Block Group 2, Census Tract 8, Tompkins County, New York","55"
"1000000US361090021001031","Block 1031, Block Group 1, Census Tract 21, Tompkins County, New York","0"
"1000000US361090023001014","Block 1014, Block Group 1, Census Tract 23, Tompkins County, New York","3"
"1000000US361090006003014","Block 3014, Block Group 3, Census Tract 6, Tompkins County, New York","35"
"1000000US361090016002020","Block 2020, Block Group 2, Census Tract 16, Tompkins County, New York","11"
"1000000US361090020003013","Block 3013, Block Group 3, Census Tract 20, Tompkins County, New York","0"
"1000000US361090021001053","Block 1053, Block Group 1, Census Tract 21, Tompkins County, New York","21"
"1000000US361090021003029","Block 3029, Block Group 3, Census Tract 21, Tompkins County, New York","0"
"1000000US361090011003035","Block 3035, Block Group 3, Census Tract 11, Tompkins County, New York","47"
"1000000US361090017002025","Block 2025, Block Group 2, Census Tract 17, Tompkins County, New York","18"
"1000000US361090019001051","Block 1051, Block Group 1, Census Tract 19, Tompkins County, New York","0"
"1000000US361090016003044","Block 3044, Block Group 3, Census Tract 16, Tompkins County, New York","28"
"1000000US361090017002019","Block 2019, Block Group 2, Census Tract 17, Tompkins County, New York","53"
"1000000US361090021001006","Block 1006, Block Group 1, Census Tract 21, Tompkins County, New York","54"
"1000000US361090003001061","Block 1061, Block Group 1, Census Tract 3, Tompkins County, New York","0"
"1000000US361090019002007","Block 2007, Block Group 2, Census Tract 19, Tompkins County, New York","28"
"1000000US361090019003060","Block 3060, Block Group 3, Census Tract 19, Tompkins County, New York","13"
"1000000US361090023001034","Block 1034, Block Group 1, Census Tract 23, Tompkins County, New York","4"
"1000000US361090014001005","Block 1005, Block Group 1, Census Tract 14, Tompkins County, New York","30"
"1000000US361090019004038","Block 4038, Block Group 4, Census Tract 19, Tompkins County, New York","0"
"1000000US361090010002007","Block 2007, Block Group 2, Census Tract 10, Tompkins County, New York","127"
"1000000US361090019003059","Block 3059, Block Group 3, Census Tract 19, Tompkins County, New York","20"
"1000000US361090005002000","Block 2000, Block Group 2, Census Tract 5, Tompkins County, New York","0"
"1000000US361090016001009","Block 1009, Block Group 1, Census Tract 16, Tompkins County, New York","0"
"1000000US361090018003036","Block 3036, Block Group 3, Census Tract 18, Tompkins County, New York","0"
"1000000US361090021002022","Block 2022, Block Group 2, Census Tract 21, Tompkins County, New York","20"
"1000000US361090014002004","Block 2004, Block Group 2, Census Tract 14, Tompkins County, New York","5"
"1000000US361090018001082","Block 1082, Block Group 1, Census Tract 18, Tompkins County, New York","34"
"1000000US361090018003017","Block 3017, Block Group 3, Census Tract 18, Tompkins County, New York","2"
"1000000US361090023001056","Block 1056, Block Group 1, Census Tract 23, Tompkins County, New York","10"
"1000000US361090003001039","Block 1039, Block Group 1, Census Tract 3, Tompkins County, New York","0"
"1000000US361090006004021","Block 4021, Block Group 4, Census Tract 6, Tompkins County, New York","17"
"1000000US361090013001024","Block 1024, Block Group 1, Census Tract 13, Tompkins County, New York","34"
"1000000US361090023002089","Block 2089, Block Group 2, Census Tract 23, Tompkins County, New York","0"
"1000000US361090017001051","Block 1051, Block Group 1, Census Tract 17, Tompkins County, New York","32"
"1000000US361090018001069","Block 1069, Block Group 1, Census Tract 18, Tompkins County, New York","0"
"1000000US361090023001042","Block 1042, Block Group 1, Census Tract 23, Tompkins County, New York","0"
"1000000US361090019001029","Block 1029, Block Group 1, Census Tract 19, Tompkins County, New York","7"
"1000000US361090021001042","Block 1042, Block Group 1, Census Tract 21, Tompkins County, New York","7"
"1000000US361090004001040","Block 1040, Block Group 1, Census Tract 4, Tompkins County, New York","182"
"1000000US361090006004029","Block 4029, Block Group 4, Census Tract 6, Tompkins County, New York","0"
"1000000US361090019004036","Block 4036, Block Group 4, Census Tract 19, Tompkins County, New York","6"
"1000000US361090023001031","Block 1031, Block Group 1, Census Tract 23, Tompkins County, New York","23"
"1000000US361090003001027","Block 1027, Block Group 1, Census Tract 3, Tompkins County, New York","13"
"1000000US361090019001057","Block 1057, Block Group 1, Census Tract 19, Tompkins County, New York","45"
"1000000US361090022001010","Block 1010, Block Group 1, Census Tract 22, Tompkins County, New York","0"
"1000000US361090022001017","Block 1017, Block Group 1, Census Tract 22, Tompkins County, New York","28"
"1000000US361090001001034","Block 1034, Block Group 1, Census Tract 1, Tompkins County, New York","154"
"1000000US361090004001014","Block 1014, Block Group 1, Census Tract 4, Tompkins County, New York","0"
"1000000US361090006002031","Block 2031, Block Group 2, Census Tract 6, Tompkins County, New York","0"
"1000000US361090009001003","Block 1003, Block Group 1, Census Tract 9, Tompkins County, New York","2"
"1000000US361090006004064","Block 4064, Block Group 4, Census Tract 6, Tompkins County, New York","0"
"1000000US361090016002018","Block 2018, Block Group 2, Census Tract 16, Tompkins County, New York","14"
"1000000US361090020003007","Block 3007, Block Group 3, Census Tract 20, Tompkins County, New York","14"
"1000000US361090022001042","Block 1042, Block Group 1, Census Tract 22, Tompkins County, New York","24"
"1000000US361090007002026","Block 2026, Block Group 2, Census Tract 7, Tompkins County, New York","19"
"1000000US361090019003013","Block 3013, Block Group 3, Census Tract 19, Tompkins County, New York","47"
"1000000US361090020003041","Block 3041, Block Group 3, Census Tract 20, Tompkins County, New York","89"
"1000000US361090008001042","Block 1042, Block Group 1, Census Tract 8, Tompkins County, New York","54"
"1000000US361090016003067","Block 3067, Block Group 3, Census Tract 16, Tompkins County, New York","16"
"1000000US361090017003067","Block 3067, Block Group 3, Census Tract 17, Tompkins County, New York","2"
"1000000US361090009001032","Block 1032, Block Group 1, Census Tract 9, Tompkins County, New York","51"
"1000000US361090022002013","Block 2013, Block Group 2, Census Tract 22, Tompkins County, New York","80"
"1000000US361090008001046","Block 1046, Block Group 1, Census Tract 8, Tompkins County, New York","5"
"1000000US361090008002001","Block 2001, Block Group 2, Census Tract 8, Tompkins County, New York","30"
"1000000US361090015001002","Block 1002, Block Group 1, Census Tract 15, Tompkins County, New York","28"
"1000000US361090018001034","Block 1034, Block Group 1, Census Tract 18, Tompkins County, New York","2"
"1000000US361090019002075","Block 2075, Block Group 2, Census Tract 19, Tompkins County, New York","3"
"1000000US361090023003034","Block 3034, Block Group 3, Census Tract 23, Tompkins County, New York","0"
"1000000US361090022003005","Block 3005, Block Group 3, Census Tract 22, Tompkins County, New York","39"
"1000000US361090010001046","Block 1046, Block Group 1, Census Tract 10, Tompkins County, New York","0"
"1000000US361090011001022","Block 1022, Block Group 1, Census Tract 11, Tompkins County, New York","2"
"1000000US361090011001025","Block 1025, Block Group 1, Census Tract 11, Tompkins County, New York","0"
"1000000US361090018001060","Block 1060, Block Group 1, Census Tract 18, Tompkins County, New York","3"
"1000000US361090021002011","Block 2011, Block Group 2, Census Tract 21, Tompkins County, New York","25"
"1000000US361090022001030","Block 1030, Block Group 1, Census Tract 22, Tompkins County, New York","0"
"1000000US361090023002063","Block 2063, Block Group 2, Census Tract 23, Tompkins County, New York","11"
"1000000US361090018001084","Block 1084, Block Group 1, Census Tract 18, Tompkins County, New York","0"
"1000000US361090022001014","Block 1014, Block Group 1, Census Tract 22, Tompkins County, New York","0"
"1000000US361090023001057","Block 1057, Block Group 1, Census Tract 23, Tompkins County, New York","20"
"1000000US361090006004080","Block 4080, Block Group 4, Census Tract 6, Tompkins County, New York","4"
"1000000US361090007002035","Block 2035, Block Group 2, Census Tract 7, Tompkins County, New York","16"
"1000000US361090017003048","Block 3048, Block Group 3, Census Tract 17, Tompkins County, New York","36"
"1000000US361090018003014","Block 3014, Block Group 3, Census Tract 18, Tompkins County, New York","12"
"1000000US361090021001011","Block 1011, Block Group 1, Census Tract 21, Tompkins County, New York","29"
"1000000US361090021002024","Block 2024, Block Group 2, Census Tract 21, Tompkins County, New York","14"
"1000000US361090011002007","Block 2007, Block Group 2, Census Tract 11, Tompkins County, New York","101"
"1000000US361090015001014","Block 1014, Block Group 1, Census Tract 15, Tompkins County, New York","0"
"1000000US361090018003006","Block 3006, Block Group 3, Census Tract 18, Tompkins County, New York","0"
"1000000US361090019001031","Block 1031, Block Group 1, Census Tract 19, Tompkins County, New York","4"
"1000000US361090008002016","Block 2016, Block Group 2, Census Tract 8, Tompkins County, New York","24"
"1000000US361090015001020","Block 1020, Block Group 1, Census Tract 15, Tompkins County, New York","22"
"1000000US361090023001023","Block 1023, Block Group 1, Census Tract 23, Tompkins County, New York","84"
"1000000US361090023002093","Block 2093, Block Group 2, Census Tract 23, Tompkins County, New York","0"
"1000000US361090011001032","Block 1032, Block Group 1, Census Tract 11, Tompkins County, New York","67"
"1000000US361090018003016","Block 3016, Block Group 3, Census Tract 18, Tompkins County, New York","21"
"1000000US361090006003009","Block 3009, Block Group 3, Census Tract 6, Tompkins County, New York","62"
"1000000US361090009001023","Block 1023, Block Group 1, Census Tract 9, Tompkins County, New York","48"
"1000000US361090015002021","Block 2021, Block Group 2, Census Tract 15, Tompkins County, New York","0"
"1000000US361090023002083","Block 2083, Block Group 2, Census Tract 23, Tompkins County, New York","30"
"1000000US361090001001025","Block 1025, Block Group 1, Census Tract 1, Tompkins County, New York","0"
"1000000US361090021003042","Block 3042, Block Group 3, Census Tract 21, Tompkins County, New York","17"
"1000000US361090021003008","Block 3008, Block Group 3, Census Tract 21, Tompkins County, New York","86"
"1000000US361090009002024","Block 2024, Block Group 2, Census Tract 9, Tompkins County, New York","0"
"1000000US361090017002039","Block 2039, Block Group 2, Census Tract 17, Tompkins County, New York","0"
"1000000US361090006004036","Block 4036, Block Group 4, Census Tract 6, Tompkins County, New York","0"
"1000000US361090015001003","Block 1003, Block Group 1, Census Tract 15, Tompkins County, New York","61"
"1000000US361090016003009","Block 3009, Block Group 3, Census Tract 16, Tompkins County, New York","6"
"1000000US361090008002006","Block 2006, Block Group 2, Census Tract 8, Tompkins County, New York","96"
"1000000US361090013001017","Block 1017, Block Group 1, Census Tract 13, Tompkins County, New York","209"
"1000000US361090018001067","Block 1067, Block Group 1, Census Tract 18, Tompkins County, New York","16"
"1000000US361090006004087","Block 4087, Block Group 4, Census Tract 6, Tompkins County, New York","15"
"1000000US361090007002025","Block 2025, Block Group 2, Census Tract 7, Tompkins County, New York","39"
"1000000US361090016003028","Block 3028, Block Group 3, Census Tract 16, Tompkins County, New York","8"
"1000000US361090016003006","Block 3006, Block Group 3, Census Tract 16, Tompkins County, New York","72"
"1000000US361090017003034","Block 3034, Block Group 3, Census Tract 17, Tompkins County, New York","34"
"1000000US361090018003032","Block 3032, Block Group 3, Census Tract 18, Tompkins County, New York","0"
"1000000US361090019003005","Block 3005, Block Group 3, Census Tract 19, Tompkins County, New York","0"
"1000000US361090021002034","Block 2034, Block Group 2, Census Tract 21, Tompkins County, New York","0"
"1000000US361090016001055","Block 1055, Block Group 1, Census Tract 16, Tompkins County, New York","3"
"1000000US361090018002044","Block 2044, Block Group 2, Census Tract 18, Tompkins County, New York","38"
"1000000US361090018003027","Block 3027, Block Group 3, Census Tract 18, Tompkins County, New York","0"
"1000000US361090019004034","Block 4034, Block Group 4, Census Tract 19, Tompkins County, New York","0"
"1000000US361090010001026","Block 1026, Block Group 1, Census Tract 10, Tompkins County, New York","0"
"1000000US361090021001025","Block 1025, Block Group 1, Census Tract 21, Tompkins County, New York","76"
"1000000US361090009001004","Block 1004, Block Group 1, Census Tract 9, Tompkins County, New York","13"
"1000000US361090010001051","Block 1051, Block Group 1, Census Tract 10, Tompkins County, New York","0"
"1000000US361090013002009","Block 2009, Block Group 2, Census Tract 13, Tompkins County, New York","0"
"1000000US361090015001010","Block 1010, Block Group 1, Census Tract 15, Tompkins County, New York","29"
"1000000US361090016002006","Block 2006, Block Group 2, Census Tract 16, Tompkins County, New York","2"
"1000000US361090019002005","Block 2005, Block Group 2, Census Tract 19, Tompkins County, New York","65"
"1000000US361090004001037","Block 1037, Block Group 1, Census Tract 4, Tompkins County, New York","0"
"1000000US361090012001001","Block 1001, Block Group 1, Census Tract 12, Tompkins County, New York","247"
"1000000US361090019003045","Block 3045, Block Group 3, Census Tract 19, Tompkins County, New York","12"
"1000000US361090021003024","Block 3024, Block Group 3, Census Tract 21, Tompkins County, New York","0"
"1000000US361090013002005","Block 2005, Block Group 2, Census Tract 13, Tompkins County, New York","0"
"1000000US361090014003022","Block 3022, Block Group 3, Census Tract 14, Tompkins County, New York","20"
"1000000US361090017002018","Block 2018, Block Group 2, Census Tract 17, Tompkins County, New York","52"
"1000000US361090020002010","Block 2010, Block Group 2, Census Tract 20, Tompkins County, New York","70"
"1000000US361090023002113","Block 2113, Block Group 2, Census Tract 23, Tompkins County, New York","9"
"1000000US361090005001010","Block 1010, Block Group 1, Census Tract 5, Tompkins County, New York","54"
"1000000US361090003001014","Block 1014, Block Group 1, Census Tract 3, Tompkins County, New York","0"
"1000000US361090005001002","Block 1002, Block Group 1, Census Tract 5, Tompkins County, New York","0"
"1000000US361090006004001","Block 4001, Block Group 4, Census Tract 6, Tompkins County, New York","20"
"1000000US361090010001000","Block 1000, Block Group 1, Census Tract 10, Tompkins County, New York","874"
"1000000US361090019002067","Block 2067, Block Group 2, Census Tract 19, Tompkins County, New York","11"
"1000000US361090011001011","Block 1011, Block Group 1, Census Tract 11, Tompkins County, New York","4"
"1000000US361090015003023","Block 3023, Block Group 3, Census Tract 15, Tompkins County, New York","4"
"1000000US361090023001002","Block 1002, Block Group 1, Census Tract 23, Tompkins County, New York","12"
"1000000US361090010003006","Block 3006, Block Group 3, Census Tract 10, Tompkins County, New York","0"
"1000000US361090019001024","Block 1024, Block Group 1, Census Tract 19, Tompkins County, New York","31"
"1000000US361090022003056","Block 3056, Block Group 3, Census Tract 22, Tompkins County, New York","37"
"1000000US361090018001045","Block 1045, Block Group 1, Census Tract 18, Tompkins County, New York","0"
"1000000US361090020002052","Block 2052, Block Group 2, Census Tract 20, Tompkins County, New York","1"
"1000000US361090010001062","Block 1062, Block Group 1, Census Tract 10, Tompkins County, New York","0"
"1000000US361090023002051","Block 2051, Block Group 2, Census Tract 23, Tompkins County, New York","35"
"1000000US361090006001019","Block 1019, Block Group 1, Census Tract 6, Tompkins County, New York","21"
"1000000US361090013004003","Block 4003, Block Group 4, Census Tract 13, Tompkins County, New York","5"
"1000000US361090014001035","Block 1035, Block Group 1, Census Tract 14, Tompkins County, New York","0"
"1000000US361090009003030","Block 3030, Block Group 3, Census Tract 9, Tompkins County, New York","0"
"1000000US361090019002035","Block 2035, Block Group 2, Census Tract 19, Tompkins County, New York","0"
"1000000US361090020002056","Block 2056, Block Group 2, Census Tract 20, Tompkins County, New York","0"
"1000000US361090021002052","Block 2052, Block Group 2, Census Tract 21, Tompkins County, New York","4"
"1000000US361090023002076","Block 2076, Block Group 2, Census Tract 23, Tompkins County, New York","0"
